"Subject","Activity","tBa-X-Mean","tBa-Y-Mean","tBa-Z-Mean","tBa-X-Std","tBa-Y-Std","tBa-Z-Std","tGa-X-Mean","tGa-Y-Mean","tGa-Z-Mean","tGa-X-Std","tGa-Y-Std","tGa-Z-Std","tBaJ-X-Mean","tBaJ-Y-Mean","tBaJ-Z-Mean","tBaJ-X-Std","tBaJ-Y-Std","tBaJ-Z-Std","tBg-X-Mean","tBg-Y-Mean","tBg-Z-Mean","tBg-X-Std","tBg-Y-Std","tBg-Z-Std","tBgJ-X-Mean","tBgJ-Y-Mean","tBgJ-Z-Mean","tBgJ-X-Std","tBgJ-Y-Std","tBgJ-Z-Std","tBaM-Mean","tBaM-Std","tGaM-Mean","tGaM-Std","tBaJM-Mean","tBaJM-Std","tBgM-Mean","tBgM-Std","tBgJM-Mean","tBgJM-Std","fBa-X-Mean","fBa-Y-Mean","fBa-Z-Mean","fBa-X-Std","fBa-Y-Std","fBa-Z-Std","fBa-F-X-Mean","fBa-F-Y-Mean","fBa-F-Z-Mean","fBaJ-X-Mean","fBaJ-Y-Mean","fBaJ-Z-Mean","fBaJ-X-Std","fBaJ-Y-Std","fBaJ-Z-Std","fBaJ-F-X-Mean","fBaJ-F-Y-Mean","fBaJ-F-Z-Mean","fBg-X-Mean","fBg-Y-Mean","fBg-Z-Mean","fBg-X-Std","fBg-Y-Std","fBg-Z-Std","fBg-F-X-Mean","fBg-F-Y-Mean","fBg-F-Z-Mean","fBaM-Mean","fBaM-Std","fBBaJM-Mean","fBBaJM-Std","fBBgM-Mean","fBBgM-Std","fBBgJM-Mean","fBBgJM-Std","V-tBa-G-Mean","V-tBaJ-G-Mean","V-tBg-G-Mean","V-tBgJ-G-Mean","V-G-X-Mean","V-G-Y-Mean","V-G-Z-Mean"
" 6","Laying","0.24865652","-0.0102529171","-0.133119570","-0.9340494221","-0.9246448264","-0.9252161004","-0.47670988"," 0.9565938142"," 0.1758677090","-0.88774631","-0.95916196","-0.92813074","0.096348196","-1.1452924e-03"," 3.2881729e-03","-0.9663410547","-0.9336744944","-0.959646055","-0.0079605027","-0.1072183151"," 0.17910205825","-0.955378225","-0.9436349495","-0.939141879","-0.111267285","-0.042410429","-0.0717774744","-0.939611608","-0.958628820","-0.9595790716","-0.91887885082","-0.897326246","-0.91887885082","-0.897326246","-0.9547505049","-0.950341934","-0.9089801747","-0.920914497","-0.955645738","-0.953157002","-0.939114254","-0.9237067914","-0.938044912","-0.9324629415","-0.9297112199","-0.924004748","-0.21972993416"," 0.3484187461"," 0.16145792783","-0.9670724368","-0.9360434202","-0.954425845","-0.9686191595","-0.9357174528","-0.9635675409"," 0.0114731894","-2.2202946e-02"," 0.0784684032","-0.935439770","-0.941771544","-0.932636613","-0.96216498","-0.945365098","-0.947136774"," 0.1025490663"," 0.0236567802"," 0.04452255376","-0.9123516522","-0.90537397982","-0.9486554711","-0.951552664","-0.93015363947","-0.928694890","-0.953695957","-0.955504655"," 4.9894391e-03"," 0.03221703542"," 0.08593898741","-3.5056681e-02"," 0.59339440","-8.7456770e-01","-0.10662441867"
" 7","Laying","0.25017669","-0.0204411517","-0.101361037","-0.9365136100","-0.9262626687","-0.9529783660","-0.50281425"," 0.3934442781"," 0.9075378235","-0.91422127","-0.95554355","-0.96190898","0.096890402"," 2.5062418e-02","-1.3165392e-02","-0.9809777562","-0.9730931602","-0.972983064","-0.0028264191","-0.1336056951"," 0.15592002977","-0.960126823","-0.9450719354","-0.955294891","-0.105944243","-0.035889743","-0.0671901795","-0.973837232","-0.976483727","-0.9888718783","-0.93639202385","-0.907039513","-0.93639202385","-0.907039513","-0.9801272396","-0.967310932","-0.9157936348","-0.918662459","-0.983008829","-0.971205138","-0.953424246","-0.9421939538","-0.958611645","-0.9311205806","-0.9229179023","-0.953380646","-0.63591304635","-0.0438292666"," 0.23711198732","-0.9803930469","-0.9725316488","-0.969524978","-0.9835601754","-0.9758861450","-0.9750729952"," 0.0207159203","-4.5134262e-02"," 0.0945605852","-0.953684548","-0.957570208","-0.956905311","-0.96234825","-0.939727874","-0.958876412","-0.1397452251","-0.4537256448"," 0.01446828711","-0.9279768806","-0.91054246292","-0.9680662592","-0.965359228","-0.94113071923","-0.918892519","-0.974117912","-0.969403035"," 3.6447705e-02"," 0.01992282394"," 0.06301631204"," 4.8624377e-02"," 0.61248800","-2.0751864e-01","-0.80855375635"
" 8","Laying","0.26125428","-0.0212281734","-0.102245366","-0.9430412154","-0.9348911600","-0.9324914544","-0.40593004"," 0.5899224348"," 0.7198315393","-0.91887319","-0.95799004","-0.94183626","0.087832690"," 2.3329916e-02","-1.6921879e-02","-0.9732530422","-0.9765209520","-0.966087575"," 0.0053536121","-0.0891374139"," 0.13818830737","-0.965204018","-0.9520393857","-0.967589755","-0.106445008","-0.038973520","-0.0694123151","-0.969924077","-0.974186452","-0.9876012037","-0.93530863389","-0.913250330","-0.93530863389","-0.913250330","-0.9731474896","-0.962954517","-0.9242533485","-0.932470764","-0.978438191","-0.969029112","-0.953538564","-0.9518166637","-0.944269514","-0.9401252983","-0.9312367570","-0.931146498","-0.30724837437"," 0.0053975436"," 0.19243578709","-0.9731105961","-0.9758774374","-0.962111137","-0.9759599115","-0.9791708817","-0.9686992230"," 0.1649842990"," 6.6728642e-03"," 0.1202487396","-0.957903886","-0.957411160","-0.967461239","-0.96784636","-0.950316471","-0.970671966","-0.1055909040","-0.1998802055"," 0.21356838220","-0.9322796455","-0.91725797943","-0.9617928524","-0.963791094","-0.94452895056","-0.936786970","-0.968403946","-0.971793280","-2.4490431e-02","-0.02194487396"," 0.01063330709"," 1.3731683e-02"," 0.54259741","-4.0068137e-01","-0.60188521148"
" 9","Laying","0.25919554","-0.0205268217","-0.107549721","-0.9423330900","-0.9162927764","-0.9407072854","-0.58025283","-0.1191541962"," 0.9578730416","-0.92182106","-0.96999449","-0.97120469","0.088073448"," 1.1561733e-02","-7.0536779e-03","-0.9647404702","-0.9639966798","-0.958562455","-0.0136320361","-0.1589029198"," 0.10127501068","-0.942246510","-0.9266185314","-0.961595370","-0.103846680","-0.027552257","-0.0569490475","-0.945329035","-0.962170242","-0.9770761602","-0.93086843760","-0.915126800","-0.93086843760","-0.915126800","-0.9633745492","-0.955026805","-0.9071250998","-0.898557874","-0.964524819","-0.952801560","-0.946865494","-0.9343665984","-0.945919001","-0.9409810272","-0.9128367508","-0.941971164","-0.44596277746","-0.2153367527"," 0.17810728092","-0.9643040650","-0.9640828062","-0.955909215","-0.9686013042","-0.9666341360","-0.9597147176","-0.0850309374","-2.2709367e-01","-0.0943743601","-0.930297921","-0.934579659","-0.959815009","-0.94638915","-0.923131937","-0.965686312","-0.2306991790","-0.3212069581","-0.05512541368","-0.9266042952","-0.92192973839","-0.9543205856","-0.955094712","-0.91860533560","-0.903400581","-0.955806255","-0.952290470"," 9.9107723e-04","-0.02181785134"," 0.05206222404"," 1.8204470e-02"," 0.66887398"," 1.7078907e-01","-0.87364936700"
"10","Laying","0.28023057","-0.0242944841","-0.117168642","-0.9682836850","-0.9464543021","-0.9594714864","-0.45306974","-0.1392976810","-0.0311216241","-0.95453194","-0.96670116","-0.96304564","0.073815064"," 1.5698997e-02"," 7.1668959e-03","-0.9780074667","-0.9669307934","-0.976256663","-0.0195559372","-0.0770325657"," 0.10472047834","-0.961713200","-0.9536602076","-0.971940597","-0.100308254","-0.038879792","-0.0590744913","-0.965900578","-0.966621040","-0.9839493028","-0.95678181966","-0.940301654","-0.95678181966","-0.940301654","-0.9762344352","-0.967556981","-0.9375909988","-0.927471166","-0.970830849","-0.959632932","-0.969184209","-0.9543418491","-0.964300845","-0.9679680386","-0.9462291483","-0.959813668","-0.14052022862"," 0.2005540884"," 0.31732887457","-0.9790146688","-0.9680391738","-0.972592213","-0.9789043641","-0.9681206922","-0.9785823391"," 0.0485572099"," 4.2594230e-02"," 0.1461127219","-0.953793912","-0.954670034","-0.969755777","-0.96454457","-0.953453497","-0.975298797"," 0.0707575751"," 0.0713125646"," 0.15762050546","-0.9508481091","-0.94430497466","-0.9685611216","-0.965377553","-0.93769264259","-0.933701315","-0.960976822","-0.960772876","-2.3872980e-02","-0.01218152911"," 0.01991113357"," 5.8322428e-02"," 0.57722240"," 2.1383485e-01"," 0.10592637690"
"11","Laying","0.28059297","-0.0176598052","-0.108786578","-0.9847773300","-0.9721968739","-0.9713111768","-0.13483203"," 0.9430179414"," 0.1126201900","-0.97956560","-0.99076558","-0.98419261","0.076664534"," 1.2219385e-02"," 2.7769050e-03","-0.9852591086","-0.9727774553","-0.982111784","-0.0191743840","-0.0415599898"," 0.15201901593","-0.980836885","-0.9824426440","-0.959897433","-0.102297502","-0.041239143","-0.0666957490","-0.981724838","-0.990845725","-0.9865490633","-0.98062118018","-0.972891829","-0.98062118018","-0.972891829","-0.9833306284","-0.976504859","-0.9525237521","-0.954713183","-0.990641248","-0.984476477","-0.983801366","-0.9714039354","-0.973576813","-0.9853222119","-0.9735892874","-0.971668077","-0.06377097662"," 0.2519454722"," 0.22603584097","-0.9848848744","-0.9738824967","-0.979564844","-0.9871226782","-0.9734867163","-0.9833029491"," 0.1781045515"," 3.4499960e-03"," 0.0300169450","-0.976187471","-0.982640272","-0.961434421","-0.98242459","-0.982660632","-0.963183903"," 0.0061081999"," 0.1049424778"," 0.09635689338","-0.9739940046","-0.97603769561","-0.9769407746","-0.975126531","-0.96709335649","-0.954849054","-0.985978837","-0.983569468"," 2.7503385e-03"," 0.00143538724","-0.02202594760"," 5.2991613e-02"," 0.34527776","-8.1313078e-01","-0.05934686438"
"12","Laying","0.26011343","-0.0175203917","-0.108160126","-0.9553186800","-0.9490720093","-0.9483338435","-0.37859207"," 0.8033788345"," 0.2750431984","-0.93645831","-0.97439649","-0.95964396","0.085429539"," 7.7440831e-03","-4.3714838e-03","-0.9692762833","-0.9626395268","-0.970629308","-0.0146546807","-0.0835537350"," 0.14519184795","-0.966090742","-0.9538738938","-0.950157442","-0.099040230","-0.041067531","-0.0678909003","-0.967198202","-0.965900371","-0.9699539297","-0.94820467550","-0.936542687","-0.94820467550","-0.936542687","-0.9698438342","-0.962580915","-0.9308405935","-0.935725716","-0.971067769","-0.962012018","-0.956248488","-0.9512659710","-0.954724802","-0.9552076418","-0.9506400405","-0.948380834","-0.23560718503"," 0.1913727006"," 0.17147400087","-0.9687427588","-0.9632233320","-0.967149695","-0.9728200112","-0.9647036568","-0.9727138447"," 0.0839070821","-1.7661749e-02"," 0.0239504465","-0.956653887","-0.952561720","-0.945673241","-0.96925459","-0.955343676","-0.956424382"," 0.0105697575","-0.0199866541"," 0.04197993611","-0.9438674399","-0.94213325517","-0.9624484187","-0.961653004","-0.94549702250","-0.940373828","-0.963949607","-0.961911612"," 4.2722982e-03"," 0.02324296792"," 0.03097095053"," 1.1841684e-02"," 0.52317842","-6.5003806e-01","-0.21323564132"
"13","Laying","0.27671636","-0.0204404544","-0.104331865","-0.9688919894","-0.9509479495","-0.9503929955","-0.15685221"," 0.6564009444"," 0.5988849887","-0.95787524","-0.97594814","-0.95989286","0.076777483"," 1.8344189e-02","-9.8838971e-03","-0.9854199500","-0.9801523429","-0.983070657","-0.0097360997","-0.0966250701"," 0.11781961479","-0.972143470","-0.9627046200","-0.967350514","-0.101835574","-0.041774400","-0.0648770420","-0.981404743","-0.978854747","-0.9898015492","-0.96051776823","-0.947944747","-0.96051776823","-0.947944747","-0.9854678539","-0.980066243","-0.9443031119","-0.944687481","-0.985446265","-0.975113306","-0.974716920","-0.9658437573","-0.966295583","-0.9669600884","-0.9474623282","-0.945852136","-0.26299062616"," 0.0363424961"," 0.07647242592","-0.9851996844","-0.9803751374","-0.980994602","-0.9870781752","-0.9813942616","-0.9836700494"," 0.1698958054"," 6.5653700e-02"," 0.0584183074","-0.969463490","-0.968689729","-0.969126880","-0.97344679","-0.959944126","-0.969797215","-0.1019265405","-0.0426631030"," 0.14650938194","-0.9595354935","-0.94943131919","-0.9807543860","-0.978044350","-0.95768162129","-0.946133432","-0.978150814","-0.972798632","-1.2634265e-04"," 0.00324191442"," 0.08572825175","-4.8878684e-03"," 0.36121075","-4.7562470e-01","-0.47752656194"
"14","Laying","0.23327544","-0.0113424652","-0.086833332","-0.9175018873","-0.9096970410","-0.9003319217","-0.14548363"," 0.4853969275"," 0.8365629100","-0.86213694","-0.94877486","-0.90130386","0.098140385","-8.3150706e-03","-3.2360151e-02","-0.9714735571","-0.9681276175","-0.972431855"," 0.0050522118","-0.1534238077"," 0.14912405824","-0.957221015","-0.9324997806","-0.952296965","-0.105446637","-0.037267740","-0.0566171868","-0.970274963","-0.968042894","-0.9797113729","-0.90597825020","-0.856593119","-0.90597825020","-0.856593119","-0.9725763929","-0.966450909","-0.9046654184","-0.913433186","-0.975621183","-0.964009922","-0.933936178","-0.9303669061","-0.927882307","-0.9119726552","-0.9052210492","-0.894055711","-0.44295036465","-0.1497520549"," 0.03134422497","-0.9720107092","-0.9693421243","-0.968593196","-0.9734913880","-0.9691132914","-0.9749144300","-0.1585990916","-2.3115333e-01","-0.0887922483","-0.949959041","-0.938087898","-0.949107163","-0.95974049","-0.929955407","-0.957790480","-0.2368823212","-0.2778339488"," 0.02333325275","-0.8994636688","-0.85960604706","-0.9679885963","-0.963607434","-0.93015173118","-0.917760105","-0.966455343","-0.963666018"," 1.7729671e-02"," 0.01165998076"," 0.04587608384"," 2.3034047e-02"," 0.34911595","-2.7702060e-01","-0.68876681000"
"15","Laying","0.28947565","-0.0166296542","-0.118530240","-0.9722555515","-0.9627594224","-0.9295868353","-0.17199305"," 0.8992425531","-0.0369192906","-0.96150974","-0.98603619","-0.95071036","0.076751544"," 1.2398427e-02","-4.4392798e-03","-0.9817393868","-0.9709215878","-0.978402957","-0.0168300888","-0.0619700872"," 0.11345189979","-0.957167681","-0.9611429118","-0.956537052","-0.102266714","-0.041587897","-0.0624334556","-0.973923951","-0.980482834","-0.9801127328","-0.95534066153","-0.943314108","-0.95534066153","-0.943314108","-0.9798902282","-0.973644463","-0.9446051272","-0.924043008","-0.983235025","-0.973650042","-0.974016177","-0.9624611243","-0.951565946","-0.9717188246","-0.9645904301","-0.923923992","-0.14891212170"," 0.2405974388"," 0.06274748049","-0.9813299990","-0.9708332217","-0.974775684","-0.9839492907","-0.9732153197","-0.9807450974"," 0.1147874818"," 1.4105683e-02"," 0.0010339731","-0.955413596","-0.964310894","-0.958190100","-0.95822450","-0.959991907","-0.960015831","-0.1549874827","-0.1460201219"," 0.00081218587","-0.9560010340","-0.94550856000","-0.9736812228","-0.972530078","-0.94681264236","-0.923682245","-0.975727854","-0.972645711"," 4.1572232e-03","-0.01871217037","-0.02945095396"," 1.8358072e-03"," 0.37289131","-7.1941283e-01"," 0.04891764764"
"16","Laying","0.27422716","-0.0166103511","-0.107310493","-0.9736914294","-0.9430611503","-0.9654902763","-0.20678374","-0.0199270226"," 0.8938844686","-0.96376198","-0.96608710","-0.96788600","0.078396027"," 1.3280505e-02","-1.5410509e-03","-0.9884167239","-0.9848672869","-0.987644127","-0.0161545407","-0.1136750609"," 0.09662103494","-0.977010770","-0.9707475140","-0.984781485","-0.102209572","-0.034773533","-0.0576790435","-0.985835459","-0.989046576","-0.9944651577","-0.96183463486","-0.957895928","-0.96183463486","-0.957895928","-0.9883496566","-0.987891004","-0.9517770996","-0.959020036","-0.990839526","-0.988212425","-0.980213187","-0.9636355751","-0.974580069","-0.9714090751","-0.9370836367","-0.962524373","-0.34641362517","-0.1830181401"," 0.13067919308","-0.9885800463","-0.9847529271","-0.985544945","-0.9892873591","-0.9862150130","-0.9883489046"," 0.0655967173","-1.8579919e-02"," 0.0652078601","-0.975892407","-0.976092921","-0.985957788","-0.97750958","-0.968135252","-0.985730996","-0.1255515978","-0.2155078006"," 0.10023575522","-0.9680205213","-0.95811189586","-0.9875145251","-0.987247160","-0.97024963886","-0.958975084","-0.988695278","-0.988058401"," 5.3927279e-02"," 0.02596561017"," 0.00521399481"," 5.6478468e-02"," 0.39820797"," 9.8220911e-02","-0.75649796543"
"17","Laying","0.26978009","-0.0168462007","-0.107006280","-0.9729605673","-0.9447928752","-0.9534767001","-0.19913309"," 0.6587920723"," 0.7226575021","-0.96106322","-0.96146668","-0.95716457","0.077908975"," 7.0686710e-03","-1.4354254e-04","-0.9814890172","-0.9769605428","-0.982813001","-0.0234756467","-0.0944580193"," 0.11144049031","-0.975893062","-0.9714843362","-0.976200771","-0.102049764","-0.036196114","-0.0604927046","-0.980792372","-0.983135597","-0.9882217134","-0.95302141113","-0.948257994","-0.95302141113","-0.948257994","-0.9816076279","-0.980126745","-0.9607331217","-0.959325499","-0.985542411","-0.982038121","-0.974359280","-0.9546481023","-0.965406092","-0.9724385254","-0.9427916159","-0.950116956","-0.11514182658"," 0.0546075609"," 0.08344671707","-0.9814720692","-0.9772123877","-0.980380059","-0.9832132444","-0.9783439158","-0.9838541589"," 0.1884479766"," 2.7930588e-02"," 0.0265752327","-0.971949211","-0.973669099","-0.976164852","-0.97720350","-0.970627807","-0.978357126"," 0.0065679231"," 0.0154847632"," 0.13197058417","-0.9610463263","-0.94904253169","-0.9796873187","-0.979657231","-0.96901444479","-0.960023839","-0.982765526","-0.981983438"," 7.7727609e-03"," 0.01904447430"," 0.01509966925","-5.3025551e-02"," 0.39507658","-4.2623556e-01","-0.55500287690"
"18","Laying","0.27469158","-0.0173937685","-0.107698928","-0.9845276492","-0.9861609209","-0.9876586623","-0.22060051"," 0.7197554037"," 0.6054953177","-0.98271599","-0.99409352","-0.99095725","0.074998501"," 1.1701896e-02","-1.2134481e-03","-0.9859210711","-0.9855543394","-0.990660246","-0.0251761807","-0.0837587308"," 0.09377819482","-0.992872598","-0.9842028729","-0.985108386","-0.099715424","-0.039344019","-0.0593135987","-0.996104441","-0.990547639","-0.9925481018","-0.98645624154","-0.986464543","-0.98645624154","-0.986464543","-0.9883215400","-0.989526278","-0.9807408468","-0.980560878","-0.993095123","-0.992153054","-0.985179972","-0.9849098846","-0.988606906","-0.9843218583","-0.9867464508","-0.987224804","-0.09752780561"," 0.2644600739"," 0.32427553892","-0.9864047094","-0.9858653252","-0.989116866","-0.9866412458","-0.9862107012","-0.9907447529"," 0.1597610977"," 5.5169281e-02"," 0.1668562094","-0.992436928","-0.985611171","-0.984999292","-0.99301937","-0.983457775","-0.986483048"," 0.0551564163","-0.0556054117"," 0.19308385599","-0.9867884120","-0.98764848446","-0.9885484183","-0.989710657","-0.98432909215","-0.981468842","-0.991901008","-0.992737962"," 7.8020151e-03"," 0.02850018306"," 0.00323848522"," 2.9004071e-02"," 0.41090215","-5.1239175e-01","-0.46340267692"
"19","Laying","0.27265373","-0.0171426864","-0.108981462","-0.9650195795","-0.9734499686","-0.9846728372","-0.68004316"," 0.7256466228"," 0.6876238525","-0.95895961","-0.98699315","-0.98881903","0.077231800"," 1.1149573e-02","-9.8869086e-04","-0.9836052235","-0.9745245227","-0.988260181","-0.0312072731","-0.0952628014"," 0.10860511373","-0.981357611","-0.9636177057","-0.973197524","-0.095601827","-0.037147660","-0.0599161478","-0.976105663","-0.984607729","-0.9869583640","-0.96626080687","-0.963193489","-0.96626080687","-0.963193489","-0.9847843400","-0.980668288","-0.9532634328","-0.955906647","-0.985342498","-0.980245511","-0.974533730","-0.9727988241","-0.985340447","-0.9620850012","-0.9748320757","-0.984740998","-0.25318866264"," 0.2924929302"," 0.29372226091","-0.9834785618","-0.9748782710","-0.986506489","-0.9852780070","-0.9759641116","-0.9885587034"," 0.1352774380"," 8.3822703e-02"," 0.1170289285","-0.974196218","-0.972061003","-0.973932333","-0.98394480","-0.959831366","-0.975417524"," 0.2492094115","-0.1564500133"," 0.05186549123","-0.9719574013","-0.96405677398","-0.9806215641","-0.979452188","-0.96562472446","-0.957496024","-0.981890470","-0.979327847","-2.1107485e-02"," 0.01137237930"," 0.02371858992","-2.3137379e-02"," 0.73778435","-4.7649176e-01","-0.50442751807"
"20","Laying","0.23950788","-0.0144406281","-0.104274323","-0.9622491147","-0.9640981803","-0.9725719984","-0.47243142"," 0.8648829566"," 0.4775733050","-0.92867422","-0.97601848","-0.97651855","0.089271601"," 1.1082250e-03","-3.0989185e-03","-0.9842707282","-0.9770026068","-0.984989224","-0.0231760616","-0.0954899626"," 0.12368020993","-0.984477414","-0.9729419103","-0.972409894","-0.099503307","-0.038776298","-0.0610028293","-0.989283577","-0.981540062","-0.9866705344","-0.96074312618","-0.939489445","-0.96074312618","-0.939489445","-0.9846700738","-0.980161687","-0.9604473725","-0.962153598","-0.986749501","-0.981079302","-0.965728782","-0.9655959584","-0.976392651","-0.9609979072","-0.9649609884","-0.971901325","-0.21303427556"," 0.2744524205"," 0.27689853979","-0.9838899851","-0.9772207075","-0.982876212","-0.9862138831","-0.9784514468","-0.9857078063"," 0.1166420829"," 2.1220187e-02"," 0.0284929206","-0.982619404","-0.973120030","-0.972278604","-0.98515459","-0.973092518","-0.974995267","-0.0430078510","-0.0784003341"," 0.00832392053","-0.9528270713","-0.94189408550","-0.9796954581","-0.979565197","-0.96983224118","-0.964205915","-0.981119821","-0.981986153"," 1.0380924e-03"," 0.02015516735"," 0.06271197371","-6.4113774e-02"," 0.58996305","-6.5629418e-01","-0.33148578426"
